cycle,type_charge,type_discharge,voltage_mean,voltage_min,voltage_max,current_mean,temperature_mean,time_max,estimated_soc
67,0,0,,,,,,,-2100.0
68,1,0,4.067270138639281,3.133150786659082,4.213238259402031,0.9343625511181636,25.273682170348483,10617.375,-644.4444444444445
69,0,0,,,,,,,-2166.666666666667
70,0,1,3.559588063594272,2.547109116468133,4.187338767288234,-1.9134590742247914,31.596747992569153,3412.406,-666.6666666666667
71,0,0,,,,,,,-2233.333333333333
72,1,0,4.06627015738475,3.119641559381448,4.213312787594857,0.9378723891405097,25.188122631656277,10564.157,-688.8888888888889
73,0,0,,,,,,,-2300.0
74,0,1,3.556833231052199,2.471314764334132,4.187560306288175,-1.913620909902553,31.565586498787077,3410.688,-711.1111111111111
75,0,0,,,,,,,-2366.666666666667
76,1,0,4.063497194671534,3.117821882492223,4.212902355486726,0.9583515841331876,25.208644345593083,10143.984,-733.3333333333334
77,0,0,,,,,,,-2433.333333333333
78,0,1,3.5624410850948944,2.6613903306108773,4.18805176248713,-1.9025819745719061,31.59124667045208,3410.718,-755.5555555555555
79,0,0,,,,,,,-2500.0
80,1,0,4.070367166586395,3.148580175410883,4.212958241599311,0.923985399312232,25.22309620072603,10790.452999999994,-777.7777777777778
81,0,0,,,,,,,-2566.666666666667
82,0,1,3.5591407106855666,2.541762355407921,4.187667484260542,-1.9130621638638965,31.603485399391182,3392.719,-800.0
83,0,0,,,,,,,-2633.333333333333
84,1,0,4.0705017213426595,3.1580925982193535,4.213259231541884,0.9376239238395178,25.60871637467594,10442.891,-822.2222222222222
85,1,0,4.210968137972064,3.819395599301223,8.393141180564633,0.0073240257131663026,23.904181418379917,1674.484,-833.3333333333334
86,0,1,3.5573161327793144,2.628919415830567,4.2010701773378685,-1.920618117118412,31.91556385491565,3470.672,-844.4444444444445
87,0,0,,,,,,,-2766.666666666667
88,1,0,4.130785490934083,3.0915429116168727,4.209223108011576,0.6962458837408647,25.487835720020833,10113.656,-866.6666666666666
89,0,0,,,,,,,-2833.333333333333
90,0,1,3.561870782772737,2.6312552691827045,4.1996223345495824,-1.9298830859597569,32.081128118597164,3414.109,-888.8888888888889
91,0,0,,,,,,,-2900.0
92,1,0,4.1327876409997755,3.1353563535730373,4.2088651384450735,0.6900210401744445,25.536147530542536,10137.89,-911.1111111111111
93,0,0,,,,,,,-2966.666666666667
94,0,1,3.5617586337260088,2.654880745360911,4.199853323702163,-1.9293005284805407,31.849792632896243,3395.219,-933.3333333333334
95,0,0,,,,,,,-3033.333333333333
96,1,0,4.137730987261442,3.1610721465158074,4.208915856299548,0.652562076583841,25.116393283510156,10651.657,-955.5555555555555
97,0,0,,,,,,,-3100.0
98,0,1,3.5597307651083123,2.6749688422803803,4.199103467081427,-1.923330987770314,31.465690433362017,3386.0,-977.7777777777778
99,0,0,,,,,,,-3166.6666666666665
100,1,0,4.135482199390235,3.1817353485221376,4.209312403034285,0.6894028487761957,24.93654575305907,10032.485,-1000.0
101,0,0,,,,,,,-3233.3333333333335
102,0,1,3.5575937553540915,2.6159705726789904,4.199998536865001,-1.9284469980320087,31.40934895665031,3368.187,-1022.2222222222222
103,0,0,,,,,,,-3300.0
104,1,0,4.139326441744096,3.188736239230124,4.209847565954341,0.6521290223116658,25.09997200587896,10574.297,-1044.4444444444446
105,0,0,,,,,,,-3366.6666666666665
106,0,1,3.5597237883937995,2.658447162110498,4.19967522099872,-1.9231439161693824,31.902247475518077,3368.266,-1066.6666666666665
107,0,0,,,,,,,-3433.3333333333335
108,1,0,4.138977878664847,3.1995494512602285,4.208965362941993,0.6568967324675313,25.238210571113736,10461.735,-1088.888888888889
109,0,0,,,,,,,-3500.0
110,0,1,3.559061771422033,2.6979426084271156,4.1991847248803165,-1.9170149640438081,31.649024294808623,3358.719,-1111.111111111111
111,0,0,,,,,,,-3566.6666666666665
112,1,0,4.1375438860840354,3.2162013536262384,4.209292498751627,0.6848687577377983,25.076721129383717,9993.062000000005,-1133.3333333333335
113,0,0,,,,,,,-3633.3333333333335
114,0,1,3.557015527748059,2.6617272246516333,4.200012480335,-1.922048805055383,31.48874626238971,3339.5,-1155.5555555555554
115,0,0,,,,,,,-3700.0
116,1,0,4.142130778874384,3.223928529991111,4.209583847791707,0.6428013189320935,24.785407292651822,10602.281,-1177.7777777777778
117,0,0,,,,,,,-3766.6666666666665
118,0,1,3.5562481933590964,2.699288287625812,4.1992373656547874,-1.9162302821549877,31.329995610092634,3331.265,-1200.0
119,0,0,,,,,,,-3833.3333333333335
120,1,0,4.143752782064051,3.239300973000498,4.209668023401793,0.6353957512752219,24.684734315899224,10667.969,-1222.2222222222222
121,0,0,,,,,,,-3900.0
122,0,1,3.5532756526091784,2.6127932408838532,4.1993957811187075,-1.9220800182578983,31.569551201845574,3321.188,-1244.4444444444446
123,0,0,,,,,,,-3966.6666666666665
124,1,0,4.142407348200686,3.2364581942530544,4.209651256417474,0.644943392264159,25.22288378016189,10504.781,-1266.6666666666665
125,0,0,,,,,,,-4033.3333333333335
126,0,1,3.556266431640255,2.6637064901468075,4.1995786980260705,-1.9162417890311958,32.111426258867944,3321.844,-1288.888888888889
127,0,0,,,,,,,-4100.0
128,1,0,4.140988175836148,3.24280663963839,4.208972610120855,0.6592412796626481,25.651300573733486,10246.781,-1311.111111111111
129,0,0,,,,,,,-4166.666666666666
130,0,1,3.5563095420140822,2.6668454289754746,4.199546957512695,-1.9158809823517762,32.271676011112376,3311.828,-1333.3333333333335
131,0,0,,,,,,,-4233.333333333334
132,1,0,4.141220239838989,3.247480792255816,4.208924563756907,0.6624066950520237,25.56869332326285,10166.218999999997,-1355.5555555555554
133,0,0,,,,,,,-4300.0
134,0,1,3.558950851054106,2.684431051981017,4.194091469340824,-1.9114406265753041,31.842291659678658,3327.391,-1377.7777777777778
135,1,0,4.145471994664563,3.2325525653503906,4.209761448406007,0.6261909523367005,25.077792180591818,10804.922,-1388.888888888889
136,0,1,3.5534418211598053,2.645224362345869,4.200715235801255,-1.9158166997544155,31.759815453754253,3312.078,-1400.0
137,0,0,,,,,,,-4433.333333333334
138,1,0,4.14506668505229,3.2460008786636303,4.2099926286120235,0.6255590922646385,24.88199584693937,10758.985,-1422.2222222222222
139,0,0,,,,,,,-4500.0
140,0,1,3.5510121537420285,2.6603527244917,4.1990980807180325,-1.9151304155635374,31.41911167391793,3293.172,-1444.4444444444446
141,0,0,,,,,,,-4566.666666666666
142,1,0,4.1439383443857984,3.258925472084767,4.20985882694637,0.6488218351577303,24.755786611089874,10317.515,-1466.6666666666665
143,0,0,,,,,,,-4633.333333333334
144,0,1,3.551317608213948,2.6926849789916263,4.199398534411534,-1.9148485784393638,31.331626572312267,3275.328,-1488.888888888889
145,0,0,,,,,,,-4700.0
146,1,0,4.147603583681183,3.2692690512059093,4.209887230778187,0.6152408363821585,24.655846530387144,10805.734,-1511.111111111111
147,0,0,,,,,,,-4766.666666666666
148,0,1,3.549003180550162,2.670544734728978,4.199122915612965,-1.9144128654409127,31.35934131425137,3265.016,-1533.3333333333333
149,1,0,4.144169219623314,3.3033140359155366,4.208756826791167,0.6655584759744552,25.34567237446073,9946.391,-1544.4444444444443
150,0,1,3.5597648340955175,2.605158060541757,4.190409478081396,-1.9388813849818083,34.31088483888259,3328.937,-1555.5555555555557
151,0,0,,,,,,,-4900.0
152,1,0,4.131849671664145,3.1336137688971912,4.209078075122493,0.6848433296419463,27.394756753879477,10063.547,-1577.7777777777778
153,0,0,,,,,,,-4966.666666666666
154,0,1,3.5623454342368555,2.672012007453096,4.199933846791869,-1.927509725704535,33.43585640373788,3329.266,-1600.0
155,0,0,,,,,,,-5033.333333333334
156,1,0,4.137762150724724,3.194525311567972,4.208951335685938,0.6556671395283481,26.62662742896046,10376.172,-1622.2222222222222
157,0,0,,,,,,,-5100.0
158,0,1,3.558336657621618,2.674271233724938,4.199365021329158,-1.9267185977839403,32.66698125020078,3301.579,-1644.4444444444443
159,0,0,,,,,,,-5166.666666666666
160,1,0,4.136417646225786,3.222452894613076,4.208915493791651,0.6916168312082189,26.046549681443857,9756.858999999997,-1666.6666666666667
161,0,0,,,,,,,-5233.333333333334
162,0,1,3.554013138622869,2.6309416727017187,4.19902365945384,-1.9261308349663746,32.28423408691397,3283.563,-1688.888888888889
163,0,0,,,,,,,-5300.0
164,1,0,4.143293464486577,3.235623629031344,4.209049100025683,0.6328237481397364,25.581948046823246,10610.906,-1711.111111111111
165,0,0,,,,,,,-5366.666666666666
166,0,1,3.552376095886298,2.6629725743154204,4.199432142144215,-1.9202346781375206,32.00739178780946,3275.125,-1733.3333333333333
167,0,0,,,,,,,-5433.333333333334
168,1,0,4.141204436224519,3.253161660922962,4.209569401740179,0.668387782555242,25.49138644694599,9978.078,-1755.5555555555557
169,0,0,,,,,,,-5500.0
170,0,1,3.549618661283733,2.612942119873717,4.199640922827531,-1.9201011498853633,32.06387071886056,3265.656,-1777.7777777777778
171,0,0,,,,,,,-5566.666666666666
172,1,0,4.143218012656775,3.2592554494686565,4.209622938017622,0.6491951599580638,25.701157771778043,10246.984,-1800.0
173,0,0,,,,,,,-5633.333333333334
174,0,1,3.54938103086703,2.6157198442661476,4.199305653118061,-1.9144278105456467,32.43754560319043,3266.093,-1822.2222222222222
175,0,0,,,,,,,-5700.0
176,1,0,4.144865101412786,3.2649322937796708,4.209081297803344,0.6352097009956666,25.613934369346374,10437.047,-1844.4444444444443
177,0,0,,,,,,,-5766.666666666666
178,0,1,3.5472118680418956,2.6287695472774453,4.198949734540481,-1.908340706503589,32.16809876635083,3257.594,-1866.6666666666667
179,0,0,,,,,,,-5833.333333333334
180,1,0,4.147948571482696,3.279483281471355,4.208974409503451,0.6090395837543103,25.46355915016756,10805.827999999994,-1888.888888888889
181,0,0,,,,,,,-5900.0
182,0,1,3.5467052098640246,2.6655106679421823,4.19834220599025,-1.902207182631691,32.05752645824972,3248.593,-1911.111111111111
183,0,0,,,,,,,-5966.666666666666
184,1,0,4.149201403617409,3.291206125801604,4.209555035163918,0.6063799232898632,25.33969655722996,10805.375,-1933.3333333333333
185,0,0,,,,,,,-6033.333333333334
186,0,1,3.544629653883431,2.650495153350403,4.198995776266302,-1.9020484449938713,31.975920928072714,3238.766,-1955.5555555555557
187,0,0,,,,,,,-6100.0
188,1,0,4.149406779823055,3.2971153140129523,4.209137758018692,0.6108325931216375,25.31525129117544,10685.968,-1977.7777777777778
189,0,0,,,,,,,-6166.666666666666
190,0,1,3.5436291614253204,2.643236235233877,4.19916986492694,-1.8964907679062355,32.21689335291319,3240.14,-2000.0
191,0,0,,,,,,,-6233.333333333334
192,1,0,4.149090663397314,3.300542688148963,4.209099895596076,0.6146512973678119,25.828563716440225,10588.64,-2022.2222222222222
193,0,0,,,,,,,-6300.0
194,0,1,3.5444946147995258,2.656450207001938,4.199246833083063,-1.895971437908019,32.55632993697177,3230.109,-2044.4444444444443
195,0,0,,,,,,,-6366.666666666667
196,1,0,4.150424193061779,3.3051034396902876,4.209853267385404,0.6043008559339099,25.734607118644377,10736.094,-2066.666666666667
197,0,0,,,,,,,-6433.333333333333
198,0,1,3.5409201846556857,2.626177688152069,4.1992551886401595,-1.8899648799839277,32.40048085325998,3229.7810000000027,-2088.888888888889
199,0,0,,,,,,,-6500.0
200,1,0,4.146085129079872,3.3082686726641857,4.2096673235964825,0.661310694665889,25.76108296721704,9790.859,-2111.111111111111
201,0,0,,,,,,,-6566.666666666667
202,0,1,3.541195668799061,2.6582230344240045,4.199610827671791,-1.8893703824420507,32.29371860868794,3212.469,-2133.333333333333
203,0,0,,,,,,,-6633.333333333333
204,1,0,4.1499193977728535,3.3175201646841104,4.209786575419923,0.6265507198651841,25.571090931927195,10274.359,-2155.5555555555557
205,0,0,,,,,,,-6700.0
206,0,1,3.540671044783382,2.695100237338448,4.1994453812630566,-1.8776883243431417,32.136071448067796,3213.219,-2177.777777777778
207,0,0,,,,,,,-6766.666666666667
208,1,0,4.153218272900694,3.325912676457561,4.209876728572126,0.5961783460440804,25.430453941726714,10711.063,-2200.0
209,0,0,,,,,,,-6833.333333333333
210,0,1,3.5376048790268775,2.639091813583503,4.198991968341307,-1.8831065986697755,32.38268549723498,3203.578,-2222.222222222222
211,0,0,,,,,,,-6900.0
212,1,0,4.153201426027839,3.3224316122949804,4.209530517872284,0.5911635487881761,25.88337057270213,10806.015,-2244.4444444444443
213,0,0,,,,,,,-6966.666666666667
214,0,1,3.538422485261741,2.6857210282450983,4.197785116892181,-1.876359921441716,32.30899951427637,3195.125,-2266.666666666667
215,1,0,4.152014646554812,3.323183986237931,4.208914229782625,0.6076684839192972,25.87474661521862,10481.047,-2277.777777777778
216,0,1,3.53928626988912,2.69017866510873,4.201331130571617,-1.8709550260104437,32.56636929496716,3195.3129999999946,-2288.888888888889
217,0,0,,,,,,,-7100.0
218,1,0,4.151753271023818,3.334317071119612,4.20945720713541,0.6238567212454819,25.80758127668049,10153.36,-2311.111111111111
219,0,0,,,,,,,-7166.666666666667
220,0,1,3.533690170241391,2.639895313359579,4.199339974904826,-1.8705599868289542,32.46542951751835,3186.297,-2333.333333333333
221,0,0,,,,,,,-7233.333333333333
222,1,0,4.1547198806162084,3.334898622378469,4.2089346821451405,0.5916282471450443,25.5954074570814,10662.468,-2355.5555555555557
223,0,0,,,,,,,-7300.0
224,0,1,3.534367734544495,2.68991452927918,4.198916244859707,-1.8640049795794804,32.347056454418095,3176.438,-2377.777777777778
225,0,0,,,,,,,-7366.666666666667
226,1,0,4.154952006139018,3.3402795328318953,4.209707468094477,0.5968690147321589,25.55053773186138,10494.625,-2400.0
227,0,0,,,,,,,-7433.333333333333
228,0,1,3.5312941932103548,2.65935818848874,4.198537488587242,-1.8636932149873204,32.371538940646154,3167.593,-2422.222222222222
229,0,0,,,,,,,-7500.0
230,1,0,4.155379997866793,3.3409888939684156,4.209731200087021,0.5972973992880868,25.612623072192534,10467.75,-2444.4444444444443
231,0,0,,,,,,,-7566.666666666667
232,0,1,3.5309134771684274,2.6657030585650423,4.198943932259475,-1.857820396301907,32.45549347979197,3167.719,-2466.666666666667
233,0,0,,,,,,,-7633.333333333333
234,1,0,4.153316766159906,3.3428891919042925,4.209073152424942,0.6292572025313986,25.748665763785176,9904.406,-2488.888888888889
235,0,0,,,,,,,-7700.0
236,0,1,3.5287226893409893,2.642986759012803,4.199579806494986,-1.8572160981955346,32.50017194695606,3159.077999999994,-2511.111111111111
237,0,0,,,,,,,-7766.666666666667
238,1,0,4.157897041005441,3.3438818828882586,4.209596233803924,0.5745464300808845,25.6042633567313,10805.656,-2533.333333333333
239,0,0,,,,,,,-7833.333333333333
240,0,1,3.52625493581969,2.6311169118893036,4.198782234828033,-1.8568340008006827,32.50100298369444,3148.829,-2555.5555555555557
241,0,0,,,,,,,-7900.0
242,1,0,4.158301579574542,3.3442903966987885,4.209613645729595,0.5742692502982739,25.594290723516522,10777.328,-2577.777777777778
243,0,0,,,,,,,-7966.666666666667
244,0,1,3.528684324337005,2.696157404617167,4.19910517813207,-1.8448886500218815,32.4728927422438,3149.094,-2600.0
245,0,0,,,,,,,-8033.333333333333
246,1,0,4.159047289093139,3.348561399462872,4.209728406741538,0.5719762498110235,25.571898601563962,10745.86,-2622.222222222222
247,0,0,,,,,,,-8100.0
248,0,1,3.525556939424901,2.6667596238241567,4.198510853141954,-1.8444180038305806,32.50480154634882,3140.547,-2644.4444444444443
249,0,0,,,,,,,-8166.666666666667
250,1,0,4.159718967989124,3.349401479431822,4.208850308126176,0.5667429941903227,25.578913233960286,10806.781,-2666.666666666667
251,0,0,,,,,,,-8233.333333333332
252,0,1,3.5226805646793737,2.6403185448373043,4.198732430468704,-1.8438790389835118,32.51218336210202,3131.625,-2688.888888888889
253,0,0,,,,,,,-8300.0
254,1,0,4.160264481810484,3.3484111036158017,4.209548533406234,0.5656098440223737,25.533341503049385,10806.593999999997,-2711.111111111111
255,0,0,,,,,,,-8366.666666666668
256,0,1,3.524673458789008,2.69892986372897,4.198799630396931,-1.83711254029409,32.45692821941515,3121.907,-2733.333333333333
257,0,0,,,,,,,-8433.333333333332
258,1,0,4.159689082589737,3.3526814727062533,4.209155099660752,0.5820893376953541,25.528501101408498,10429.547,-2755.5555555555557
259,0,0,,,,,,,-8500.0
260,0,1,3.5213155754526824,2.6682466504352993,4.198753541225669,-1.8315957075983758,32.447059186431154,3122.125,-2777.777777777778
261,0,0,,,,,,,-8566.666666666668
262,1,0,4.161677857625895,3.3525209936945446,4.208909520868368,0.5593668610796283,25.343485567182306,10807.094,-2800.0
263,0,0,,,,,,,-8633.333333333332
264,0,1,3.51803386486462,2.6479207279724903,4.200309982421394,-1.8311195242792309,32.32889654966259,3121.672,-2822.222222222222
265,1,0,4.162950996258241,3.3543970686874927,4.209146036373753,0.5624551525691622,25.74425872850638,10719.016,-2833.333333333333
266,0,1,3.5236841955396794,2.6741633856529066,4.201124089732316,-1.8432799764914718,32.84488475360107,3120.86,-2844.4444444444443
267,0,0,,,,,,,-8766.666666666668
268,1,0,4.161013971943199,3.3434425218637385,4.210057230429361,0.5627679624873888,25.595338590346493,10806.437000000005,-2866.666666666667
269,0,0,,,,,,,-8833.333333333332
270,0,1,3.519146638240668,2.6892528956736257,4.198150316653697,-1.829798505957538,32.31731555011648,3103.828,-2888.888888888889
271,0,0,,,,,,,-8900.0
272,1,0,4.1629084383191435,3.3483684039657065,4.209716534256135,0.5562210579029739,25.09978697110705,10805.265,-2911.111111111111
273,0,0,,,,,,,-8966.666666666668
274,0,1,3.516233648608237,2.688809122993162,4.198524048997099,-1.8236746835609148,32.06376130177751,3095.094,-2933.333333333333
275,0,0,,,,,,,-9033.333333333332
276,1,0,4.161556080063684,3.350035915668947,4.209586501290089,0.5854608883421437,25.10980717855015,10208.062,-2955.5555555555557
277,0,0,,,,,,,-9100.0
278,0,1,3.514773138461639,2.6743555987897745,4.198840869468569,-1.8176720770210877,32.21997626855924,3095.781,-2977.777777777778
279,0,0,,,,,,,-9166.666666666668
280,1,0,4.163963297107284,3.3513347692589686,4.2090401069219165,0.5499619432864398,25.371319727334306,10807.219,-3000.0
281,0,0,,,,,,,-9233.333333333332
282,0,1,3.5132992979150073,2.6430294964336345,4.198119631667182,-1.8179238657973993,32.7120225448885,3094.328,-3022.222222222222
283,0,0,,,,,,,-9300.0
284,1,0,4.163591474928629,3.3506128503723054,4.209243624615146,0.5500855345895314,25.937420351426873,10805.906,-3044.4444444444443
285,0,0,,,,,,,-9366.666666666668
286,0,1,3.514484830704665,2.6584858447131823,4.198320288264955,-1.817160673909645,32.945022147355694,3086.531,-3066.666666666667
287,0,0,,,,,,,-9433.333333333332
288,1,0,4.1634038590427345,3.350128688133216,4.209412194077453,0.5559954002248091,25.854633339319907,10655.937000000005,-3088.888888888889
289,0,0,,,,,,,-9500.0
290,0,1,3.5109677353595243,2.629782173759164,4.1980467610750285,-1.8110297241968543,32.857549597381336,3085.625,-3111.1111111111113
291,0,0,,,,,,,-9566.666666666668
292,1,0,4.161977850610306,3.3508280926830882,4.208856368304407,0.5846599146768487,25.787542115810904,10117.172,-3133.3333333333335
293,0,0,,,,,,,-9633.333333333332
294,0,1,3.5109358749578012,2.6622967647315545,4.199047008209673,-1.8094435644526072,32.629663328789654,3067.203,-3155.5555555555557
295,0,0,,,,,,,-9700.0
296,1,0,4.165623166892737,3.3506354280123993,4.2096723781735434,0.5423706529012249,25.344864067680145,10805.86,-3177.777777777778
297,0,0,,,,,,,-9766.666666666668
298,0,1,3.509393098217416,2.682380966742509,4.197669918520713,-1.8026537331443495,32.379859014262976,3058.157,-3200.0
299,0,0,,,,,,,-9833.333333333332
300,1,0,4.166393374523762,3.350922144041792,4.209166908560572,0.5391223880182359,25.2776605000605,10806.328,-3222.222222222222
301,0,0,,,,,,,-9900.0
302,0,1,3.5066782411556563,2.6401894768922713,4.197600624105256,-1.8031542757366414,32.68215852457039,3058.812,-3244.4444444444443
303,0,0,,,,,,,-9966.666666666668
304,1,0,4.165957512196699,3.35125780661867,4.208895457764258,0.5425796127463848,25.790973204291312,10744.828,-3266.6666666666665
305,0,0,,,,,,,-10033.333333333332
306,0,1,3.5109885623008092,2.693769409137257,4.197985718630326,-1.7965666438696486,32.99387423636739,3058.578,-3288.8888888888887
307,0,0,,,,,,,-10100.0
308,1,0,4.166355420900779,3.3528581730372933,4.209632701272167,0.5374246335843941,25.936121509912226,10804.797000000006,-3311.1111111111113
309,0,0,,,,,,,-10166.666666666668
310,0,1,3.510305462695178,2.695787450704935,4.198164128530042,-1.7959771394311956,33.04539707211165,3049.328,-3333.3333333333335
311,0,0,,,,,,,-10233.333333333332
